year,date,tournament,level,division,category,placement,total_teams,school,city,state
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,13,39,American High School,Fremont,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,14,39,BASIS Independent Fremont,Fremont,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,15,39,BASIS Independent Fremont,Fremont,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,16,39,Bishop O'Dowd High School,Oakland,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,17,39,Castro Valley High School,Castro Valley,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,18,39,Castro Valley High School,Castro Valley,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,19,39,Castro Valley High School,Castro Valley,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,20,39,Castro Valley High School,Castro Valley,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,21,39,Dublin High School,Dublin,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,22,39,East Bay Innovation Academy Upper School,Oakland,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,23,39,Emerald High School,Dublin,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,24,39,Emerald High School,Dublin,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,25,39,Foothill High School,Pleasanton,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,26,39,Foothill High School,Pleasanton,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,27,39,Irvington High School,Fremont,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,28,39,Irvington High School,Fremont,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,29,39,KIPP King Collegiate High School,San Lorenzo,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,30,39,Amador Valley High School,Pleasanton,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,31,39,Amador Valley High School,Pleasanton,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,32,39,Amador Valley High School,Pleasanton,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,33,39,Amador Valley High School,Pleasanton,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,34,39,Moreau Catholic High School,Hayward,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,35,39,Moreau Catholic High School,Hayward,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,36,39,Quarry Lane School,Dublin,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,37,39,Quarry Lane School,Dublin,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,38,39,College Preparatory School,Oakland,CA
2025,2025-02-08,2025-02-08_nCA_alameda_county_regional_c,Regionals,C,nca_regional,39,39,College Preparatory School,Oakland,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,1,18,Arroyo Seco Junior High School,Santa Clarita,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,2,18,Beverly Vista Middle School,Beverly Hills,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,4,18,Fulton & Alsbury Academy of Arts and Engineering,Lancaster,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,5,18,Fulton & Alsbury Academy of Arts and Engineering,Lancaster,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,7,18,Lone Hill Middle School,San Dimas,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,8,18,Madrona Middle School,Torrance,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,9,18,Mark Twain Middle School,Los Angeles,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,10,18,Mark Twain Middle School,Los Angeles,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,11,18,Palmdale Learning Plaza,Palmdale,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,12,18,Rancho Pico Junior High School,Stevenson Ranch,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,13,18,Ridgecrest Intermediate School,Rancho Palos Verdes,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,14,18,Rio Norte Junior High School,Santa Clarita,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,15,18,Rio Norte Junior High School,Santa Clarita,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,16,18,Sierra Madre Middle School,Sierra Madre,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,17,18,Sierra Madre Middle School,Sierra Madre,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,18,18,Sierra Madre Middle School,Sierra Madre,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,19,18,Temple Intermediate School,Rosemead,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_b,Regionals,B,sca_regional,20,18,Science Academy STEM Magnet,North Hollywood,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,1,27,Academy of the Canyons Middle College High School,,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,2,27,Academy of the Canyons Middle College High School,,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,3,27,Beverly Hills High School,Beverly Hills,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,4,27,Castaic High School,Castaic,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,5,27,Castaic High School,Castaic,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,7,27,Francisco Bravo Senior High Medical Magnet,Los Angeles,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,8,27,Granada Hills Charter High School,Granada Hills,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,9,27,Granada Hills Charter High School,Granada Hills,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,10,27,Harvard-Westlake Upper School,Studio City,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,11,27,Harvard-Westlake Upper School,Studio City,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,12,27,Maranatha High School,Pasadena,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,13,27,New Designs Charter School-Watts,,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,14,27,North Hollywood High School,North Hollywood,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,15,27,Quartz Hill High School,Lancaster,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,16,27,San Dimas High School,San Dimas,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,19,27,Saugus High School,Santa Clarita,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,20,27,Students on the Academic Rise High School,Lancaster,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,21,27,Science Academy STEM Magnet,North Hollywood,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,22,27,Science Academy STEM Magnet,North Hollywood,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,23,27,Palmdale Aerospace Academy,Palmdale,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,24,27,Van Nuys High School,Van Nuys,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,25,27,Vasquez High School,,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,26,27,Venice High School,Los Angeles,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,27,27,Venice High School,Los Angeles,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,28,27,West Ranch High School,Stevenson Ranch,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,29,27,San Marino High School,San Marino,CA
2025,2025-02-15,2025-02-15_sCA_la_regional_c,Regionals,C,sca_regional,30,27,San Marino High School,San Marino,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,1,28,Rancho San Joaquin Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,2,28,Rancho San Joaquin Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,3,28,Robert C. Fisler School,Fullerton,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,4,28,Robert C. Fisler School,Fullerton,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,5,28,Vista Verde K-8 School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,6,28,Vista Verde K-8 School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,7,28,Jeffrey Trail Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,8,28,Jeffrey Trail Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,9,28,Kraemer Middle School,Placentia,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,10,28,Kraemer Middle School,Placentia,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,11,28,Lakeside Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,12,28,Lakeside Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,13,28,Orange County School of the Arts,Santa Ana,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,14,28,Orange County School of the Arts,Santa Ana,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,15,28,Venado Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,16,28,Sierra Vista Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,17,28,Sierra Vista Middle School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,18,28,Masuda Middle School,Fountain Valley,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,21,28,Oak Middle School,Los Alamitos,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,22,28,Oak Middle School,Los Alamitos,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,23,28,Turtle Rock Elementary School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,24,28,El Rancho Charter School,Anaheim,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,25,28,El Rancho Charter School,Anaheim,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,26,28,Fairmont Anaheim Hills Campus,Anaheim,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,27,28,Rancho Starbuck Intermediate School,Whittier,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,28,28,McPherson Magnet School,Orange,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,29,28,McPherson Magnet School,Orange,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_b,Regionals,B,sca_regional,30,28,Westpark Elementary School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,1,47,Magnolia Science Academy-Santa Ana,Santa Ana,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,2,47,El Dorado High School,Placentia,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,3,47,El Dorado High School,Placentia,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,4,47,Northwood High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,5,47,Northwood High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,6,47,Irvine High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,7,47,Irvine High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,8,47,Orange County School of the Arts,Santa Ana,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,9,47,Orange County School of the Arts,Santa Ana,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,10,47,Sunny Hills High School,Fullerton,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,11,47,Troy High School,Fullerton,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,12,47,Troy High School,Fullerton,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,13,47,Arnold O. Beckman High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,14,47,Arnold O. Beckman High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,15,47,University High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,16,47,University High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,17,47,Aliso Niguel High School,Aliso Niguel,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,18,47,Mission Viejo High School,Mission Viejo,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,19,47,San Juan Hills High School,San Juan Capistrano,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,20,47,Trabuco Hills High School,Mission Viejo,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,21,47,Pacific Academy Irvine,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,22,47,Yorba Linda High School,Yorba Linda,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,23,47,Fountain Valley High School,Fountain Valley,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,25,47,Woodbridge High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,26,47,Portola High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,27,47,Portola High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,28,47,Huntington Beach High School,Huntington Beach,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,29,47,Valencia High School,Placentia,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,30,47,Valencia High School,Placentia,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,31,47,Tesoro High School,Las Flores,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,32,47,Capistrano Valley High School,Mission Viejo,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,33,47,Corona del Mar High School,Newport Beach,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,34,47,Crean Lutheran High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,35,47,Crean Lutheran High School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,36,47,Fairmont Prep Academy,Anaheim,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,37,47,Canyon High School,Anaheim,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,38,47,Canyon High School,Anaheim,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,39,47,El Modena High School,Orange,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,40,47,Pacific Coast Learning Center,Westminster,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,41,47,Tarbut V'Torah Community Day School,Irvine,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,42,47,Oxford Academy,Cypress,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,43,47,Marina High School,Huntington Beach,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,44,47,Los Alamitos High School,Los Alamitos,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,45,47,Sonora High School,La Habra,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,46,47,Villa Park High School,Villa Park,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,47,47,Sage Hill School,Newport Beach,CA
2025,2025-02-22,2025-02-22_sCA_orange_county_regional_c,Regionals,C,sca_regional,48,47,Sage Hill School,Newport Beach,CA
2025,2025-02-22,2025-02-22_sCA_san_diego_regional_a,Regionals,A,sca_regional,1,19,Deer Canyon Elementary School,San Diego,CA
2025,2025-02-22,2025-02-22_sCA_san_diego_regional_a,Regionals,A,sca_regional,2,19,Park Village Elementary School,San Diego,CA
2025,2025-02-22,2025-02-22_sCA_san_diego_regional_a,Regionals,A,sca_regional,3,19,Park Village Elementary School,San Diego,CA
2025,2025-02-22,2025-02-22_sCA_san_diego_regional_a,Regionals,A,sca_regional,4,19,Park Village Elementary School,San Diego,CA
2025,2025-02-22,2025-02-22_sCA_san_diego_regional_a,Regionals,A,sca_regional,5,19,Stone Ranch Elementary School,San Diego,CA
2025,2025-02-22,2025-02-22_sCA_san_diego_regional_a,Regionals,A,sca_regional,6,19,Stone Ranch Elementary School,San Diego,CA
2025,2025-02-22,2025-02-22_sCA_san_diego_regional_a,Regionals,A,sca_regional,7,19,Stone Ranch Elementary School,San Diego,CA
